accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Abutilon australiense,M0_floral_phenotype,flower_primary_color,yellow_orange,"Corolla 3 cm across, yellow",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/10945769,"Corolla 3 cm across, yellow",species_direct,unknown,unreviewed_llm_extraction,"Corolla 3 cm across, yellow",src_df0ff54b583e346fa6cd,25ae635aa9c72ee8438d243f835ca90479c8e43f8bef99ca8aa9c11f7184fd36,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Abutilon australiense,M0_other_reported_trait,flower_size_class,medium,"Corolla 3 cm across, yellow",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/10945769,"Corolla 3 cm across, yellow",species_direct,unknown,unreviewed_llm_extraction,"Corolla 3 cm across, yellow",src_df0ff54b583e346fa6cd,25ae635aa9c72ee8438d243f835ca90479c8e43f8bef99ca8aa9c11f7184fd36,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Abutilon australiense,M0_other_reported_trait,inflorescence_display,solitary,"Flowers axillary, solitary",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/10945769,"Flowers axillary, solitary",species_direct,unknown,unreviewed_llm_extraction,"Flowers axillary, solitary",src_df0ff54b583e346fa6cd,25ae635aa9c72ee8438d243f835ca90479c8e43f8bef99ca8aa9c11f7184fd36,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Acalypha filiformis,M0_other_reported_trait,sex_system,monoecious,"to 3 m tall, monoecious",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3056994,"to 3 m tall, monoecious",species_direct,unknown,unreviewed_llm_extraction,"to 3 m tall, monoecious",src_d27f7a3023cd5945d0f2,00794298b4a0f3f9fcf62126133349f6d9a3b60ac5ce9962d96bffe1630ad47b,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Acalypha filiformis,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"Inflorescences spiciform, androgynous, and solitary female bracts, axillary",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3056994,"Inflorescences spiciform, androgynous, and solitary female bracts, axillary",species_direct,unknown,unreviewed_llm_extraction,"Inflorescences spiciform, androgynous, and solitary female bracts, axillary",src_d27f7a3023cd5945d0f2,00794298b4a0f3f9fcf62126133349f6d9a3b60ac5ce9962d96bffe1630ad47b,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Androsace maxima,M0_floral_phenotype,flower_primary_color,multicolored_variable,"Blueten in vielbluetiger Dolde, weiss oder hellrosa, mit 2 - 3 mm langen, gerundeten Zipfeln und wenig laengerer Kronroehre",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3169329,"Blueten in vielbluetiger Dolde, weiss oder hellrosa, mit 2 - 3 mm langen, gerundeten Zipfeln und wenig laengerer Kronroehre",species_direct,unknown,unreviewed_llm_extraction,"Blueten in vielbluetiger Dolde, weiss oder hellrosa, mit 2 - 3 mm langen, gerundeten Zipfeln und wenig laengerer Kronroehre",src_340335d4c35243019adc,3edd7819ed9326013f569fdd4b946dfd8a0200b364949327990392e6d5c061ec,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Androsace maxima,M0_floral_phenotype,floral_form,tubular,"Blueten in vielbluetiger Dolde, weiss oder hellrosa, mit 2 - 3 mm langen, gerundeten Zipfeln und wenig laengerer Kronroehre",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3169329,"Blueten in vielbluetiger Dolde, weiss oder hellrosa, mit 2 - 3 mm langen, gerundeten Zipfeln und wenig laengerer Kronroehre",species_direct,unknown,unreviewed_llm_extraction,"Blueten in vielbluetiger Dolde, weiss oder hellrosa, mit 2 - 3 mm langen, gerundeten Zipfeln und wenig laengerer Kronroehre",src_340335d4c35243019adc,3edd7819ed9326013f569fdd4b946dfd8a0200b364949327990392e6d5c061ec,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,medium
Androsace maxima,M0_other_reported_trait,inflorescence_display,umbel_corymb,Blueten in vielbluetiger Dolde,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/3169329,Blueten in vielbluetiger Dolde,species_direct,unknown,unreviewed_llm_extraction,Blueten in vielbluetiger Dolde,src_340335d4c35243019adc,3edd7819ed9326013f569fdd4b946dfd8a0200b364949327990392e6d5c061ec,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Ageratina riparia,M0_floral_phenotype,flower_primary_color,white,"Flowers small, white, 4-5 mm diam, in terminal clusters",reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/ageratina-riparia/,"Flowers small, white, 4-5 mm diam, in terminal clusters",species_direct,unknown,unreviewed_llm_extraction,"Flowers small, white, 4-5 mm diam, in terminal clusters",src_db075cba0afdaa1045e9,63056a168264a90ceffe001a6d46e66dd5bcae6ee08ade15ceada46509810a47,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Ageratina riparia,M0_other_reported_trait,flower_size_class,small,"Flowers small, white, 4-5 mm diam, in terminal clusters",reported,llm_evidence_extraction,flora_or_monograph,https://www.nzpcn.org.nz/flora/species/ageratina-riparia/,"Flowers small, white, 4-5 mm diam, in terminal clusters",species_direct,unknown,unreviewed_llm_extraction,"Flowers small, white, 4-5 mm diam, in terminal clusters",src_db075cba0afdaa1045e9,63056a168264a90ceffe001a6d46e66dd5bcae6ee08ade15ceada46509810a47,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Ageratina riparia,M0_floral_phenotype,floral_form,composite_head,The flowers are white with dense heads at the ends of the branches,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Ageratina_riparia,The flowers are white with dense heads at the ends of the branches,species_direct,unknown,unreviewed_llm_extraction,The flowers are white with dense heads at the ends of the branches,src_ee13022f1dc3be932156,305ac0d193b481d60f1f653c5416bbde082b36441845e36b4d56afb56957a6ef,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Ageratina riparia,M0_other_reported_trait,inflorescence_display,composite_display,The flowers are white with dense heads at the ends of the branches,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Ageratina_riparia,The flowers are white with dense heads at the ends of the branches,species_direct,unknown,unreviewed_llm_extraction,The flowers are white with dense heads at the ends of the branches,src_ee13022f1dc3be932156,305ac0d193b481d60f1f653c5416bbde082b36441845e36b4d56afb56957a6ef,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Ageratina riparia,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Insects.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Ageratina+riparia,Pollinators. Insects.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Insects.,src_bdd1fc7200147736a8f5,a3bc52ebb1766194c55428ef5efc174202f7753753316207d0855133f883da22,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Acacia koa,M0_floral_phenotype,flower_primary_color,yellow_orange,Flowers of the koa tree are pale-yellow spherical racemes,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_koa,Flowers of the koa tree are pale-yellow spherical racemes,species_direct,unknown,unreviewed_llm_extraction,Flowers of the koa tree are pale-yellow spherical racemes,src_a82bc497ebed024495ac,42dfea0996ff1442ae00e1da563b8af4b58d999087a1c2c59421024b62d94072,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Acacia koa,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,Flowers of the koa tree are pale-yellow spherical racemes,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_koa,Flowers of the koa tree are pale-yellow spherical racemes,species_direct,unknown,unreviewed_llm_extraction,Flowers of the koa tree are pale-yellow spherical racemes,src_a82bc497ebed024495ac,42dfea0996ff1442ae00e1da563b8af4b58d999087a1c2c59421024b62d94072,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Acacia koa,M0_other_reported_trait,reward_type,nectar,Adults drink nectar from the flowers,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acacia_koa,Adults drink nectar from the flowers,species_direct,unknown,unreviewed_llm_extraction,Adults drink nectar from the flowers,src_a82bc497ebed024495ac,42dfea0996ff1442ae00e1da563b8af4b58d999087a1c2c59421024b62d94072,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Acacia koa,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Bees.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Acacia+koa,Pollinators. Bees.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Bees.,src_14615015e1644f374b84,38daeed015c127917bac2e818ab0e8393b8230a13a1d3e0c3296bbe4eb2cec2f,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Acacia koa,M1_reproductive_assurance_pollen_vector,self_incompatibility,SC,Self-fertile. Yes.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Acacia+koa,Self-fertile. Yes.,species_direct,unknown,unreviewed_llm_extraction,Self-fertile. Yes.,src_14615015e1644f374b84,38daeed015c127917bac2e818ab0e8393b8230a13a1d3e0c3296bbe4eb2cec2f,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Acer fabri,M0_floral_phenotype,flower_primary_color,multicolored_variable,Pale green to white insignificant blooms,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acer-fabri/,Pale green to white insignificant blooms,species_direct,unknown,unreviewed_llm_extraction,Pale green to white insignificant blooms,src_d798d5190e90b67de2c8,ede606b573ab86e4a0787918609fe0a749cc4cd6372ef96f7092ff47cd4f0f99,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Actaea rubra,M0_floral_phenotype,flower_primary_color,white,Flowers have numerous stamens and they are white in color,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Actaea_rubra,Flowers have numerous stamens and they are white in color,species_direct,unknown,unreviewed_llm_extraction,Flowers have numerous stamens and they are white in color,src_9778aa673d983e6f976d,cb12a19873d2ed2ca32e34ae3514578e59cfe5df38b6a95b142a2395f81d63e1,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Actaea rubra,M0_floral_phenotype,floral_form,other_described,Individual flowers are 1/4 inch with 4 to 10 petals and long stamens giving them a fluffy look,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/actaea-rubra/,Individual flowers are 1/4 inch with 4 to 10 petals and long stamens giving them a fluffy look,species_direct,unknown,unreviewed_llm_extraction,Individual flowers are 1/4 inch with 4 to 10 petals and long stamens giving them a fluffy look,src_e2ee30011a6e3fd1fcda,47b7c2920d84105af9c0491dff8bb4bc0b27c41461dbb409b4b65988f9c7b75c,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Actaea rubra,M0_other_reported_trait,flower_size_class,small,Individual flowers are 1/4 inch with 4 to 10 petals and long stamens giving them a fluffy look,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/actaea-rubra/,Individual flowers are 1/4 inch with 4 to 10 petals and long stamens giving them a fluffy look,species_direct,unknown,unreviewed_llm_extraction,Individual flowers are 1/4 inch with 4 to 10 petals and long stamens giving them a fluffy look,src_e2ee30011a6e3fd1fcda,47b7c2920d84105af9c0491dff8bb4bc0b27c41461dbb409b4b65988f9c7b75c,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Actaea rubra,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,Flower Inflorescence: Raceme,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/actaea-rubra/,Flower Inflorescence: Raceme,species_direct,unknown,unreviewed_llm_extraction,Flower Inflorescence: Raceme,src_e2ee30011a6e3fd1fcda,47b7c2920d84105af9c0491dff8bb4bc0b27c41461dbb409b4b65988f9c7b75c,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Aeschynanthus radicans,M0_floral_phenotype,flower_primary_color,multicolored_variable,"Tubular scarlet red flowers follow, with yellow throats",reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/aeschynanthus-radicans/,"Tubular scarlet red flowers follow, with yellow throats",species_direct,unknown,unreviewed_llm_extraction,"Tubular scarlet red flowers follow, with yellow throats",src_96cfdb281065de492cfe,cdd7e99247f9696d5d985580293bb8fb3fed791f9f7c3e4aefd0cfa0d97014bb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Aeschynanthus radicans,M0_floral_phenotype,floral_form,tubular,Flower Shape: Tubular,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/aeschynanthus-radicans/,Flower Shape: Tubular,species_direct,unknown,unreviewed_llm_extraction,Flower Shape: Tubular,src_96cfdb281065de492cfe,cdd7e99247f9696d5d985580293bb8fb3fed791f9f7c3e4aefd0cfa0d97014bb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Aeschynanthus radicans,M0_other_reported_trait,flower_size_class,large,Flower Size: 1-3 inches,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/aeschynanthus-radicans/,Flower Size: 1-3 inches,species_direct,unknown,unreviewed_llm_extraction,Flower Size: 1-3 inches,src_96cfdb281065de492cfe,cdd7e99247f9696d5d985580293bb8fb3fed791f9f7c3e4aefd0cfa0d97014bb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Aeschynanthus radicans,M0_other_reported_trait,inflorescence_display,umbel_corymb,Flower Inflorescence: Umbel,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/aeschynanthus-radicans/,Flower Inflorescence: Umbel,species_direct,unknown,unreviewed_llm_extraction,Flower Inflorescence: Umbel,src_96cfdb281065de492cfe,cdd7e99247f9696d5d985580293bb8fb3fed791f9f7c3e4aefd0cfa0d97014bb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Aeschynanthus radicans,M0_other_reported_trait,reward_type,nectar,"In its native habitat, nectar from the tubular red flowers attracts hummingbirds",reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/aeschynanthus-radicans/,"In its native habitat, nectar from the tubular red flowers attracts hummingbirds",species_direct,unknown,unreviewed_llm_extraction,"In its native habitat, nectar from the tubular red flowers attracts hummingbirds",src_96cfdb281065de492cfe,cdd7e99247f9696d5d985580293bb8fb3fed791f9f7c3e4aefd0cfa0d97014bb,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Ajuga australis,M0_floral_phenotype,flower_primary_color,blue_purple,The purple flowers appear predominantly in spring,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Ajuga_australis,The purple flowers appear predominantly in spring,species_direct,unknown,unreviewed_llm_extraction,The purple flowers appear predominantly in spring,src_54dc33aed6b3c08d2b8a,c956e353f4aa3d191f7b9c86f6333516ddef67abd488e7206cafe820362fbc0d,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
Ajuga australis,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Insects.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Ajuga+australis,Pollinators. Insects.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Insects.,src_04922e37245989d03a42,059c41f945434055e0d432e8947666ac3cb96c045bb00fe92b4a057346924b8a,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,dbb3851b47204ea4fd112eddb0b76c9aeebe42a484ee2f82c1ac5a89c16e6572,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_c5db81ea661e531ffeee,high
